group_id;material_id;item_qty;item_dim_1;item_dim_2;item_dim_3;item_class
14944;13700;1.245;;;;
14945;13700;4.297;;;;
14946;13700;4.774;;;;
14947;13700;2.897;;;;
14948;13700;3.281;;;;
14949;13700;3.135;;;;
14950;14117;2.228;;;;
14951;14117;1.723;;;;
14952;14117;1.59;;;;
14953;14117;1.859;;;;
14954;14117;0.114;;;;
14955;14117;0.114;;;;
15453;50710;93;;;;
15454;50712;4;;;;
15455;50711;89;;;;
15451;50718;4;;;;
15414;50459;44;;;;
15411;50454;24;;;;
15418;50717;85;;;;
15419;50710;56;;;;
15420;50712;2;;;;
15410;50452;31;;;;
15421;50711;85;;;;
14956;14117;2.325;;;;
14957;13673;2.967;;;;
14958;13673;2.967;;;;
14959;13673;2.967;;;;
14960;13673;2.967;;;;
14961;13673;2.967;;;;
14962;13673;2.967;;;;
14963;13673;2.967;;;;
14964;13673;2.967;;;;
14965;13673;2.967;;;;
14966;13673;2.967;;;;
14967;14111;0.913;;;;
14968;14111;0.778;;;;
14969;14111;0.526;;;;
14970;14111;0.526;;;;
14971;14111;1.261;;;;
14972;14111;2.859;;;;
14973;14111;2.897;;;;
14974;14111;2.897;;;;
14975;14111;4.278;;;;
14976;14111;4.278;;;;
14977;14111;4.278;;;;
14978;14111;2.897;;;;
14940;14456;11.538;;;;
14979;14456;5.47;;;;
14980;33462;2.859;;;;
14981;14458;4.247;;;;
14937;14458;4.247;;;;
63507;13748;1;;;;(SOB)
63507;62193;1;;;;(SOB)
63515;13748;1;;;;(SOB)
63515;62193;1;;;;(SOB)
63506;13748;1;;;;(SOB)
63506;62193;1;;;;(SOB)
15091;12362;1.537;;;;
15092;12362;1.542;;;;
15093;12362;0.299;;;;
15094;12362;0.358;;;;
15095;12362;1.15;;;;
15096;12362;0.609;;;;
15097;12362;0.026;;;;
15098;12362;0.619;;;;
15099;12362;1.149;;;;
15100;12362;0.627;;;;
15101;12362;0.028;;;;
15102;12362;0.405;;;;
15103;12362;0.375;;;;
15104;12362;0.055;;;;
15105;12362;0.035;;;;
15106;12362;0.632;;;;
15107;12362;0.846;;;;
15108;12362;0.89;;;;
15109;12362;1.685;;;;
15110;12362;0.582;;;;
15111;12362;0.515;;;;
15112;12362;0.989;;;;
15113;12362;1.201;;;;
15114;49993;1.738.368;1006;1728;;
15115;49993;1.368.774;1023;1338;;
15116;49993;1.489.795;1031;1445;;
15117;49993;168.116;1060;1586;;
15118;49993;2.096.985;1065;1969;;
15119;49993;1.844.436;1068;1727;;
15120;49993;1.854.144;1073;1728;;
15121;49993;1.854.798;1074;1727;;
15122;49993;18.576;1075;1728;;
15123;49993;2.234.496;1104;2024;;
15124;49993;154.921;1105;1402;;
15125;49993;161.772;1105;1464;;
15126;49993;1.956.691;1133;1727;;
15127;49993;127.451;1165;1094;;
15128;49993;2.108.007;1177;1791;;
15129;49993;175.287;1190;1473;;
15130;49993;2.192.337;1449;1513;;
15131;49993;21.045;1380;1525;;
15132;49993;183.272;1240;1478;;
15133;49993;245.485;1450;1693;;
15134;49993;2.484.768;1248;1991;;
15135;49993;2.693.232;1268;2124;;
15136;49993;2.794.235;1273;2195;;
15137;49993;142.191;1281;1110;;
15138;49993;195.835;1325;1478;;
15139;49993;1.909.773;1329;1437;;
15140;49993;2.025.375;1375;1473;;
15141;49993;2.330.286;1473;1582;;
15142;49993;2.252.472;1478;1524;;
15143;49993;23.241;1524;1525;;
15144;49993;0.325125;425;765;;
15145;49993;0.41895;450;931;;
15146;49993;0.495292;532;931;;
15147;49993;0.88725;546;1625;;
15148;49993;0.551862;558;989;;
15149;49993;0.476552;568;839;;
15150;49993;0.661747;569;1163;;
15151;49993;0.517663;617;839;;
15152;49993;0.879681;627;1403;;
15153;49993;0.782138;694;1127;;
15154;49993;0.816144;694;1176;;
15155;49993;0.8602;748;1150;;
15156;49993;0.879648;748;1176;;
15157;49993;1.262.065;749;1685;;
15158;49993;0.95625;765;1250;;
15159;49993;0.964206;782;1233;;
15160;49993;2.338.853;1427;1469;;
15161;49993;0.880164;828;1063;;
15162;49993;0.824855;829;995;;
15163;49993;1.158.174;846;1369;;
15164;49993;1.913.373;847;2259;;
15165;49993;1.965.887;847;2321;;
15166;49993;1.057.914;858;1233;;
15167;49993;1.460.895;867;1685;;
15168;49993;0.874276;884;989;;
15169;49993;121.841;890;1369;;
15170;49993;137.555;902;1525;;
15171;49993;117.135;950;1233;;
15172;49993;122.958;972;1265;;
15239;12459;0.068;200;340;;
15240;12460;0.015;300;50;;
15241;12367;0.185;;;;
15242;12367;0.195;;;;
15243;12367;0.245;;;;
15244;12455;2.147;11300;190;;
15245;12362;0.1;;;;
15246;12362;0.1;;;;
15247;12362;0.1;;;;
15248;12362;0.1;;;;
15250;13688;1.006;;;;
15251;12457;0.3264;640;510;;
15252;12457;0.338528;596;568;;
15253;12457;0.337491;693;487;;
15254;12458;0.058725;435;135;;
15255;14117;1.682;;;;
15256;14117;2.142;;;;
15257;14117;2.142;;;;
15258;14117;2.322;;;;
15259;14117;2.322;;;;
15260;14117;2.7;;;;
15261;14117;2.704;;;;
15262;14117;2.412;;;;
15263;14117;2.412;;;;
15264;14117;1.865;;;;
15265;14117;2.049;;;;
15266;12456;0.018;150;120;;
15267;12457;0.3542;644;550;;
15268;12456;0.021;150;140;;
15269;12457;0.238626;486;491;;
15270;12457;0.293335;595;493;;
15271;12457;0.298572;556;537;;
15272;12457;0.249994;523;478;;
15446;50458;28;;;;
15445;50465;4;;;;
15444;50747;26;;;;
15443;50454;42;;;;
15442;50452;51;;;;
15456;50720;26;;;;
15461;47689;0.786;1154;681;;
15462;47689;1.83;2761;661;;
15463;47689;0.99;2260;440;;
15464;50452;104;;;;
15465;50453;22;;;;
15466;50747;24;;;;
15467;50465;4;;;;
15468;50458;6;;;;
15469;50459;82;;;;
15470;50716;150;;;;
15471;50718;4;;;;
15472;50717;88;;;;
15473;50710;126;;;;
15474;50720;24;;;;
15475;50712;4;;;;
15476;50711;88;;;;
15479;12381;0.3;;;;
15480;12381;0.15;;;;
15481;12381;0.15;;;;
15482;12381;0.15;;;;
15483;12381;0.15;;;;
15484;12381;0.15;;;;
15485;13809;0.11;;;;
15486;12458;0.006;100;60;;
15487;12458;0.006;100;60;;
15488;12458;0.006;100;60;;
15489;12458;0.006;100;60;;
15490;12458;0.008;100;80;;
15491;12458;0.008;100;80;;
15492;12458;0.008;100;80;;
15493;12458;0.008;100;80;;
15494;12458;0.008;100;80;;
15495;12458;0.008;100;80;;
15496;13701;0.15;;;;
15497;13669;0.15;;;;
15498;13669;0.15;;;;
15499;13669;0.15;;;;
15500;13669;0.15;;;;
15501;13669;0.15;;;;
15502;50256;0.15;;;;
15503;50256;0.15;;;;
15504;50256;0.15;;;;
15505;50256;0.15;;;;
15506;12455;0.0129;300;43;;
15507;12455;0.0156;300;52;;
15508;12455;0.0228;300;76;;
15509;12455;0.0288;300;96;;
15510;12455;0.0543;300;181;;
15511;12457;0.03216;268;120;;
15512;12457;0.03924;327;120;;
15513;12457;0.05664;472;120;;
15514;12457;0.05664;472;120;;
15515;12455;0.206;;;;
15516;12455;0.212;;;;
15517;12455;0.206;;;;
15518;12455;0.212;;;;
15519;12455;0.227;;;;
15520;12366;1.998;;;;
15521;12366;1.111;;;;
15522;12366;1.998;;;;
15523;12366;2.56;;;;
15524;12366;3.62;;;;
15525;12366;1.4;;;;
15526;12366;1.998;;;;
15527;12366;3.761;;;;
15528;12366;1.134;;;;
15529;12366;1.401;;;;
15530;12366;4.845;;;;
15531;12366;1.998;;;;
15532;12366;1.998;;;;
15533;12366;1.998;;;;
15534;12366;1.101;;;;
15535;12366;0.685;;;;
15536;12366;1.461;;;;
15537;12366;1.998;;;;
15538;12366;1.736;;;;
15539;12366;2.109;;;;
15540;12366;1.998;;;;
15541;12366;1.401;;;;
15542;12366;0.051;;;;
15543;12366;1.025;;;;
15544;12366;1.134;;;;
15545;12366;1.025;;;;
15546;12366;1.998;;;;
15547;12366;2.645;;;;
15548;12366;1.998;;;;
15549;12366;1.134;;;;
15550;12366;1.416;;;;
15551;12366;1.562;;;;
15552;12366;1.562;;;;
15553;12366;1.998;;;;
15554;12372;6.067;;;;
15555;12372;6.067;;;;
15556;12372;7.22;;;;
15557;12372;7.22;;;;
15558;12372;4.25;;;;
15559;12372;4.25;;;;
15560;12372;4.516;;;;
15561;12372;4.516;;;;
15562;12372;4.889;;;;
15563;12372;4.889;;;;
15564;13834;0.463;;;;
15565;13834;0.463;;;;
15566;13834;0.463;;;;
15567;13834;0.463;;;;
15568;13834;0.463;;;;
15569;13701;0.076;;;;
15570;13701;0.076;;;;
15571;13701;0.076;;;;
15572;13701;0.076;;;;
15573;49686;0.432;;;;
15574;49686;0.432;;;;
15575;49686;2.1;;;;
15576;49686;2.101;;;;
15601;12362;1.275;;;;
15602;12362;1.234;;;;
15603;12362;0.774;;;;
15604;12362;1.774;;;;
15605;12366;3.13;;;;
15606;12366;3.753;;;;
15607;12366;2.806;;;;
15608;12366;3.181;;;;
15609;12366;0.173;;;;
15610;12366;3.412;;;;
15611;12366;2.833;;;;
15612;12366;2.517;;;;
15613;12366;3.471;;;;
15614;12366;0.197;;;;
15615;12366;3.221;;;;
15616;12366;3.409;;;;
15617;12366;1.336;;;;
15618;12366;3.164;;;;
15619;12366;2.743;;;;
15620;12366;2.419;;;;
15621;12366;1.904;;;;
15622;12366;1.822;;;;
15623;12366;3.13;;;;
15624;12366;3.563;;;;
15625;12366;2.511;;;;
15626;12366;2.786;;;;
15627;12366;0.304;;;;
15628;12366;2.416;;;;
15629;12366;2.511;;;;
15630;12366;2.095;;;;
15631;12366;2.211;;;;
15632;12366;1.102;;;;
15633;12366;1.898;;;;
15634;12366;1.8;;;;
15635;12366;1.207;;;;
15636;12366;1.285;;;;
15637;12366;1.315;;;;
15638;12366;1.28;;;;
15639;12366;1.166;;;;
15640;12366;0.916;;;;
15641;12366;0.7;;;;
15642;12366;1.706;;;;
15643;12366;1.558;;;;
15644;12366;1.587;;;;
15645;12366;1.111;;;;
15646;12366;2.114;;;;
15647;12366;0.187;;;;
15648;13688;1.287;;;;
15649;13688;1.287;;;;
15650;13688;0.175;;;;
15651;13688;1.751;;;;
15652;13688;0.8;;;;
15653;13688;1.751;;;;
15654;13688;0.175;;;;
15655;13688;1.247;;;;
15656;13688;0.865;;;;
15657;13688;0.865;;;;
15658;13688;3.388;;;;
15659;13688;3.388;;;;
15660;13688;1.247;;;;
15661;13688;1.287;;;;
15662;13688;1.363;;;;
15663;13688;1.287;;;;
15664;13688;1.363;;;;
15665;13688;2.619;;;;
15666;13688;2.619;;;;
15667;13688;1.072;;;;
15668;13688;1.787;;;;
15669;13688;1.072;;;;
15670;13688;1.787;;;;
15671;13688;2.327;;;;
15672;13688;2.327;;;;
15673;13688;0.997;;;;
15674;13688;0.997;;;;
15675;13688;1.862;;;;
15676;13688;1.862;;;;
15677;13688;2.327;;;;
15678;13688;2.327;;;;
15679;13688;1.07;;;;
15680;13688;1.07;;;;
15681;13688;0.787;;;;
15682;13688;0.787;;;;
15683;13688;3.572;;;;
15684;13688;3.572;;;;
15685;13688;1.319;;;;
15686;13688;1.319;;;;
15687;13688;0.997;;;;
15688;13688;0.997;;;;
15689;13688;2.962;;;;
15690;13688;2.962;;;;
15691;13688;1.069;;;;
15692;13688;1.069;;;;
15693;13688;2.962;;;;
15694;13688;2.962;;;;
15695;13688;1.247;;;;
15696;13688;1.247;;;;
15697;13688;2.639;;;;
15698;13688;2.639;;;;
15699;13688;1.319;;;;
15700;13688;1.319;;;;
15701;13688;1.247;;;;
15702;13688;2.639;;;;
15703;13688;2.639;;;;
15704;12455;0.015125;125;121;;
15705;12455;0.008208;144;57;;
15706;12455;0.008208;144;57;;
15707;12455;0.015;250;60;;
15708;12455;0.015;250;60;;
15709;12455;0.015;250;60;;
15710;12455;0.015;250;60;;
15711;12455;0.01134;135;84;;
15712;12457;0.0783;300;261;;
15713;12457;0.115275;435;265;;
15714;12457;0.291368;616;473;;
15715;12457;0.390904;746;524;;
15716;13701;0.15;;;;
15717;13700;0.95;;;;
15718;13700;3.049;;;;
15719;13700;3.671;;;;
15720;13700;2.725;;;;
15721;13700;3.187;;;;
15722;13700;1.085;;;;
15723;13700;0.18;;;;
15724;13700;0.95;;;;
15725;13700;3.454;;;;
15726;13700;2.833;;;;
15727;13700;2.517;;;;
15728;13700;3.477;;;;
15729;13700;0.201;;;;
15730;13700;3.227;;;;
15731;13700;3.466;;;;
15732;13700;1.085;;;;
15733;13700;1.336;;;;
15734;13700;3.17;;;;
15735;13700;0.954;;;;
15736;13700;2.735;;;;
15737;13700;2.411;;;;
15738;13700;0.477;;;;
15739;13700;0.943;;;;
15740;13700;1.931;;;;
15741;13700;1.836;;;;
15742;13700;0.943;;;;
15743;13700;0.477;;;;
15744;13700;3.061;;;;
15745;13700;2.749;;;;
15746;13700;0.954;;;;
15747;13700;3.481;;;;
15748;13700;2.422;;;;
15749;13700;0.952;;;;
15750;13700;2.724;;;;
15751;13700;0.952;;;;
15752;13700;0.312;;;;
15753;13700;2.408;;;;
15754;13700;0.952;;;;
15755;13700;2.422;;;;
15756;13700;2.11;;;;
15757;13700;0.952;;;;
15758;13700;2.18;;;;
15759;13700;1.152;;;;
15760;13700;1.949;;;;
15761;13700;1.902;;;;
15762;13700;1.257;;;;
15763;13700;1.335;;;;
15764;13700;1.366;;;;
15765;13700;1.589;;;;
15766;13700;1.594;;;;
15767;13700;1.331;;;;
15768;13700;1.217;;;;
15769;13700;0.967;;;;
15770;13700;0.757;;;;
15771;13700;1.757;;;;
15772;13700;1.609;;;;
15773;13700;1.587;;;;
15774;13700;1.111;;;;
15775;13700;2.114;;;;
15776;13700;0.965;;;;
15777;13700;0.187;;;;
15778;14117;2.219;;;;
15779;14117;2.004;;;;
15780;14117;2.155;;;;
15781;14117;2.155;;;;
15782;13837;0.122;;;;
15783;14111;1.997;;;;
15784;14111;1.997;;;;
15785;14111;1.997;;;;
15863;50459;12;;;;
15864;50748;2;;;;
15865;50716;59;;;;
15866;50718;4;;;;
15867;50717;14;;;;
15868;50710;59;;;;
15869;50712;4;;;;
15870;50711;14;;;;
15871;50452;60;;;;
15872;50454;25;;;;
15873;50456;27;;;;
15874;50464;4;;;;
15875;50458;39;;;;
15876;50459;30;;;;
15877;50461;34;;;;
15878;50748;2;;;;
15879;50716;112;;;;
15880;50718;4;;;;
15881;50717;105;;;;
15882;50710;86;;;;
15883;50720;52;;;;
15884;50712;4;;;;
15885;50711;105;;;;
15886;50452;68;;;;
15887;50716;68;;;;
15888;50710;68;;;;
2940;12457;0.01125;150;70;;
2940;12458;0.097;220;440;;(REC)
15892;14456;10.825;;;;
15893;14456;12.985;;;;
15894;14456;0.4905;;;;
15895;12458;0.0885;295;300;;
15896;12458;0.048;300;160;;
15897;12458;0.09;300;300;;
15898;12455;0.017363;179;97;;
15899;14456;20.125;;;;
15900;12459;0.45045;1501.5;300;;
15901;13700;0.15;;;;
15902;14051;0.15;;;;
15908;13837;0.122;;;;
15944;12457;0.203;145;140;;
15945;12457;0.12;419;286;;
15946;12455;0.037088;244;152;;
15947;12455;0.04332;285;152;;
15948;12455;0.04864;320;152;;
15949;12455;0.0304;200;152;;
15950;12375;0.41;;;;
15951;12375;0.492;;;;
15952;12458;0.0225;150;150;;
15953;12458;0.0225;150;150;;
15954;12455;0.016;100;160;;
15955;12455;0.0146;100;146;;
15956;12455;0.01;100;100;;
15957;12455;0.0225;150;150;;
15958;12455;0.00865;50;173;;
15959;12455;0.008;50;160;;
15960;12455;0.012525;75;167;;
15961;12455;0.01095;75;146;;
15962;12457;0.018;100;180;;
15963;12457;0.0167;100;167;;
15964;12457;0.015;100;150;;
15965;12457;0.0225;150;150;;
15966;12457;0.0225;150;150;;
15967;12457;0.0225;150;150;;
15968;12457;0.026896;164;164;;
15969;12457;0.030976;176;176;;
15970;13831;0.23;;;;
15971;14115;0.49;;;;
15972;14115;0.8;;;;
15973;14115;0.191;;;;
15974;14115;0.86;;;;
15975;14115;0.238;;;;
15976;14117;0.881;;;;
15977;14117;0.25;;;;
15978;14117;0.181;;;;
15979;14117;0.3;;;;
15980;14117;0.164;;;;
15981;14117;1.144;;;;
15982;14117;0.4;;;;
15983;14117;1.181;;;;
15984;13837;0.75;;;;
15985;13837;0.264;;;;
15986;13837;0.338;;;;
15987;13837;0.702;;;;
15988;13837;0.39;;;;
15989;13837;0.49;;;;
15990;13837;0.34;;;;
15991;13837;0.371;;;;
15992;13837;0.64;;;;
15993;13837;0.76;;;;
15994;13837;0.551;;;;
15995;13837;0.56;;;;
15996;13837;0.651;;;;
15997;13837;0.96;;;;
15998;13837;0.153;;;;
15999;25951;1.4;;;;
16000;25951;3.574;;;;
16001;25951;1.5;;;;
16002;25951;1.844;;;;
16003;25951;2.712;;;;
16004;25951;0.69;;;;
16005;25951;1.19;;;;
16006;25948;0.994;;;;
16007;25948;1.194;;;;
16008;25949;1.857;;;;
16009;25949;0.5;;;;
16010;25949;0.694;;;;
16011;25949;0.994;;;;
16012;25949;0.294;;;;
16013;25949;0.494;;;;
16014;25949;0.494;;;;
16015;25949;1.194;;;;
16016;25949;0.494;;;;
16017;25949;0.694;;;;
16018;25949;0.994;;;;
16019;25949;0.992;;;;
16020;50200;0.6;;;;
16021;50200;2.099;;;;
16022;50200;0.5;;;;
16023;50200;2.351;;;;
16024;50200;0.85;;;;
16025;50200;2.046;;;;
16026;50200;2.455;;;;
16027;50200;1.145;;;;
16028;50200;2.249;;;;
16029;50200;1;;;;
16030;50200;2.093;;;;
16031;50200;0.8;;;;
16032;50200;2.379;;;;
16033;25950;2.728;;;;
16034;25950;0.84;;;;
16035;25950;2.562;;;;
16036;25950;1.11;;;;
16037;25950;0.69;;;;
16038;25950;0.99;;;;
16039;25950;1.49;;;;
16040;25950;0.49;;;;
16041;25950;0.49;;;;
16042;25950;0.69;;;;
16043;25950;0.99;;;;
16044;25950;1.19;;;;
16045;12457;0.0238;140;170;;
16046;12457;0.030976;176;176;;
16047;12457;0.030976;176;176;;
16048;12457;0.012035;83;145;;
16049;12458;0.0256;160;160;;
16050;12458;0.030625;175;175;;
16051;12459;0.030625;175;175;;
16052;12460;0.0784;280;280;;
16053;12454;0.013;100;130;;
16054;12454;0.01375;125;110;;
16055;12454;0.0063;70;90;;
16056;12454;0.00945;105;90;;
16057;12456;0.0256;160;160;;
16058;12456;0.0441;210;210;;
16059;12456;0.0777;210;370;;
16060;12456;0.08736;210;416;;
16061;12456;0.15036;210;716;;
16062;12456;0.1296;360;360;;
16063;12456;0.1369;370;370;;
16064;12456;0.172225;415;415;;
16065;12456;0.173056;416;416;;
16066;12456;0.006235;145;43;;
16067;12456;0.007395;145;51;;
16068;12456;0.008265;57;145;;
16069;13675;0.3;;;;
16070;13675;0.36;;;;
16071;13675;0.38;;;;
16072;13675;0.47;;;;
16073;13675;0.32;;;;
16074;13675;0.46;;;;
16075;13675;0.43;;;;
16076;13675;0.3;;;;
2331;51728;2;;;;(SOB)
2331;53401;2;;;;(SOB)
2333;12389;0.672;;;;
166452;12389;0.109;;;;
2333;13749;2;;;;(SOB)
2334;12389;0.756;;;;
166454;12389;0.132;;;;
2334;13749;2;;;;(SOB)
2335;12392;0.149;;;;
2335;12392;0.837;;;;
2335;56722;2;;;;(SOB)
2336;12392;0.984;;;;
2336;13994;2;;;;(SOB)
16178;14456;5.47;;;;
16207;13684;1.119;;;;
16271;25970;0.891;;;;
16246;12366;0.2;;;;
16245;13837;0.811;;;;
16243;13837;1.121;;;;
16244;13837;0.5;;;;
16242;13837;1.14;;;;
16241;13837;0.53;;;;
16213;13688;1.035;;;;
2461;51729;1;;;;(SOB)
2461;55284;1;;;;(SOB)
2326;13876;2;;;;(SOB)
16237;13701;0.3;;;;
16236;12366;0.285;;;;
16206;13684;1.419;;;;
16238;13701;0.711;;;;
16239;13701;0.87;;;;
16214;12457;0.33;600;550;;
2459;11869;0.03;;;;(SOB)
64740;13746;1;;;;(SOB)
2459;12380;0.378;;;;
2459;62192;1;;;;(SOB)
16205;13682;1.162;;;;
16272;25951;0.705;;;;
1554;12460;0.0171;180;95;;
16273;25962;0.737;;;;
166598;12456;0.02392;92;260;;
16273;12458;0.0625;250;250;;
1554;12458;0.1493;622;240;;
16275;12457;0.0529;230;230;;
16311;12459;0.0784;280;280;;
1554;13913;4;;;;(SOB)
1554;13748;4;;;;(SOB)
2152;12457;0.3149;470;677;;
16274;12460;0.174;580;300;;
16274;12457;0.3229;470;687;;
16275;12458;0.0625;250;250;;
16277;12388;1.511;;;;
16277;13909;2;;;;(SOB)
16277;13748;2;;;;(SOB)
16277;12388;0.124;;;;
16279;12457;0.025;250;100;;
16279;12458;1.352;300;4507;;
16279;12458;0.9025;950;950;;
16280;13680;0.197;;;;
16280;13701;0.4;;;;
16282;12366;0.06;;;;
16283;13684;2.19;;;;
16284;13687;2.19;;;;
16285;13687;0.242;;;;
16286;13687;0.86;;;;
16287;13687;0.346;;;;
16288;13688;1.408;;;;
16289;13688;0.694;;;;
16290;12455;0.022;115;189;;
16291;12455;0.02;116;176;;
16292;12455;0.018;120;153;;
16293;12455;0.025;124;202;;
16294;12455;0.021;126;170;;
16295;12455;0.006;47;137;;
16296;12455;0.006;47;137;;
16297;13673;11.9;;;;
16298;13673;11.9;;;;
16299;13673;2.19;;;;
16300;13673;11.9;;;;
16301;13673;11.9;;;;
16302;13673;2.19;;;;
16303;13673;1.994;;;;
16304;13673;1.994;;;;
16305;13673;2.19;;;;
16306;13673;1.994;;;;
16307;13673;1.994;;;;
16308;13673;2.19;;;;
2508;13911;2;;;;(SOB)
2508;13748;2;;;;(SOB)
16275;25962;0.335;;;;
16310;12460;0.1444;380;380;;
16310;12459;0.1225;350;350;;
16310;25970;0.486;;;;
16311;25964;0.449;;;;
2452;12457;0.0369;90;410;;
16312;12457;0.0529;230;230;;
16312;12458;0.0625;250;250;;
16312;25962;0.389;;;;
16313;12459;0.0784;280;280;;
16313;12459;0.09;300;300;;
16313;25964;2.466;;;;
16313;25964;0.283;;;;
2205;25968;0.97;;;;
2205;12457;0.09;300;300;;
16314;12366;0.06;;;;
16315;13684;2.19;;;;
16316;13684;2.026;;;;
16317;12455;0.017;110;155;;
16318;12455;0.02;116;176;;
16319;12455;0.018;116;158;;
16320;12455;0.022;118;189;;
16321;12455;0.025;124;202;;
16322;12455;0.021;126;170;;
16323;12455;0.022;144;155;;
16324;12455;0.024;150;158;;
16325;12455;0.029;152;189;;
16326;12455;0.006;47;137;;
16327;12455;0.006;47;137;;
16328;13673;11.9;;;;
16329;13673;2.19;;;;
16330;13673;11.9;;;;
16331;13673;11.9;;;;
16332;13673;2.19;;;;
16333;13673;1.994;;;;
16334;13673;2.19;;;;
16335;13673;1.994;;;;
16336;13673;1.994;;;;
16337;13673;1.994;;;;
16338;13673;2.19;;;;
16339;13673;0.595;;;;
16340;13673;11.9;;;;
16341;14108;2.19;;;;
1399;12380;0.32;;;;
1425;12550;1;;;;(SOB)
1451;27724;1;;;;(SOB)
2346;13909;3;;;;(SOB)
2346;13748;3;;;;(SOB)
2348;12389;0.118;;;;
2348;12389;0.593;;;;
2348;12389;0.218;;;;
2348;13911;3;;;;(SOB)
2348;13748;3;;;;(SOB)
16358;12366;0.182;;;;
16359;12366;0.325;;;;
16360;12366;1.007;;;;
16361;12366;4.016;;;;
16362;12366;4.012;;;;
16363;12457;0.205;205;85;;
16364;12457;0.205;205;85;;
16365;12372;0.898;;;;
16366;12455;0.53041144;1216.54;436;;
16367;12455;0.008125;65;125;;
16368;49472;41.895;;;;
16369;49472;1.05;;;;
16370;49472;20.991;;;;
16371;49472;1.107;;;;
16372;49472;1.855;;;;
16373;49472;41.896;;;;
16374;13700;1.092;;;;
16375;13700;0.182;;;;
16376;13700;1.092;;;;
16377;13700;0.384;;;;
16378;13700;1.092;;;;
16379;13700;1.092;;;;
16380;13700;0.476;;;;
16381;13700;1.107;;;;
16382;13700;4.117;;;;
16383;13700;4.104;;;;
16384;13681;0.09;;;;
1399;50759;1;;;;(SOB)
1399;50761;1;;;;(SOB)
1400;50760;1;;;;(SOB)
1400;50762;1;;;;(SOB)
1412;50757;1;;;;(SOB)
1413;50758;1;;;;(SOB)
1545;12375;0.577;;;;
1544;13873;2;;;;(SOB)
1545;13874;2;;;;(SOB)
1544;13745;2;;;;(SOB)
1545;13746;4;;;;(SOB)
16394;12362;0.33;;;;
16395;12362;2.081;;;;
16396;12362;2.78;;;;
16397;12362;2.05;;;;
16398;12362;1.8;;;;
16399;12362;1.769;;;;
16400;12366;2.031;;;;
16401;12366;2.678;;;;
16402;12366;1.948;;;;
16403;12366;1.749;;;;
16404;12372;2.092;;;;
16405;12372;2.259;;;;
16406;12455;0.006;105;55;;
16407;12455;0.007;110;62;;
16408;13834;0.464;;;;
16409;13700;1.074;;;;
16410;13700;0.525;;;;
16411;13700;2.132;;;;
16412;13700;1.084;;;;
16413;13700;1.074;;;;
16414;13700;0.525;;;;
16415;13700;1.084;;;;
16416;13700;0.183;;;;
16417;13700;0.188;;;;
16418;13700;2.78;;;;
16419;13700;2.05;;;;
16420;13700;1.8;;;;
16421;13700;2.172;;;;
16422;14117;0.09;;;;
16423;14117;0.05;;;;
1439;13750;2;;;;(SOB)
16434;14442;2.788;;;;(SOB)
16434;13750;2;;;;(SOB)
16435;14440;2.275;;;;(SOB)
16435;13748;2;;;;(SOB)
16436;14440;0.28;;;;(SOB)
16436;13748;2;;;;(SOB)
16437;14440;1.19;;;;(SOB)
16437;13748;2;;;;(SOB)
16438;14440;2.731;;;;(SOB)
16438;13748;2;;;;(SOB)
16439;14440;1.25;;;;(SOB)
16439;13748;2;;;;(SOB)
16440;13828;0.555;;;;
16441;12463;0.0256;160;160;;
16442;14051;0.315;;;;
16443;12459;0.0081;90;90;;
16444;12462;0.25;500;500;;
16445;12462;0.1;400;250;;
16446;12462;0.1;400;250;;
16447;12462;0.0196;140;140;;
16454;13673;1.994;;;;
16455;12455;0.0306;102;300;;
16456;12455;0.045;150;300;;
16457;12456;0.022801;151;151;;
16458;12456;0.022801;151;151;;
16459;12457;0.030976;176;176;;
16460;12457;0.030976;176;176;;
16461;12457;0.030976;176;176;;
16462;12457;0.030976;176;176;;
16463;12457;0.030976;176;176;;
16464;12457;0.040804;202;202;;
16465;12457;0.040804;202;202;;
16466;12457;0.0625;250;250;;
16467;12457;0.011552;76;152;;
16468;14051;0.42;;;;
16469;50029;1.5;;;;
16470;50029;1.146;;;;
16471;13701;0.3;;;;
16472;13701;0.3;;;;
16473;13701;1.4;;;;
16474;13701;1.151;;;;
16475;13701;0.7;;;;
16476;13701;0.656;;;;
16477;13701;0.75;;;;
16478;13701;0.726;;;;
16479;13701;1.49;;;;
16480;13701;1.562;;;;
16481;13700;0.56;;;;
16482;13700;0.171;;;;
16483;13700;0.36;;;;
16484;13700;0.323;;;;
16485;13700;0.439;;;;
16486;14115;0.49;;;;
16487;14115;0.39;;;;
16488;14115;0.69;;;;
16489;14115;0.84;;;;
16490;14115;0.89;;;;
16491;14115;1.075;;;;
16492;14115;0.94;;;;
16493;14115;1.217;;;;
16494;14115;0.51;;;;
16495;14115;0.438;;;;
16496;14115;0.5;;;;
16497;14115;0.359;;;;
16498;14115;0.524;;;;
16499;14115;0.9;;;;
16500;14115;0.299;;;;
16501;13837;0.42;;;;
16502;13837;0.664;;;;
16503;13837;0.338;;;;
16504;13837;0.55;;;;
16505;13837;0.18;;;;
16506;13837;0.84;;;;
16507;13837;0.5;;;;
16508;13837;0.461;;;;
16509;13837;1.25;;;;
16510;13837;1.248;;;;
16511;13837;0.5;;;;
16512;13837;0.69;;;;
16513;13837;0.99;;;;
